X_deg,Y_deg,Pop,Elevation,LandCover,NightLights,Slope,GHI,SolarRestriction,TravelHours,WindVel,SubstationDist,RoadDist,GridDistCurrent,GridDistPlan,Hydropower,HydropowerFID,HydropowerDist,X,Y,DistFromElectrified,Country,IsUrban,VIIRS
1.68713,6.70959,543.10828,21,14,0,0.04892,1742,1,0.36667,3.6899,5.41743,1.63162,0.68997,0.68997,3166,13972,40.04415,354891.871,741839.4945,1.4902,Benin,2,0.112089202
1.69715,6.70959,234.30615,20,14,0,0.07963,1740,1,0.45,3.65785,4.83157,2.60677,1.77432,1.77432,3166,13972,38.98081,355999.9327,741836.5388,2.46732,Benin,1,0
1.7172,6.70959,569.16846,53,14,0,0.82813,1736,1,0.81667,3.71127,4.32489,4.55797,3.66932,3.66932,3166,13972,36.86206,358216.0432,741830.6954,1.95576,Benin,1,0
1.73725,6.70959,512.92407,58,14,0,0.67041,1735,1,0.63333,3.7199,4.88788,6.50878,1.62886,1.62886,3166,13972,34.75546,360432.1367,741824.9427,0.70004,Benin,2,0
1.74727,6.70959,362.06708,88,14,0,0.44644,1734,1,0.33333,3.66969,5.49267,7.48437,0.75791,0.75791,3166,13972,33.70743,361540.1771,741822.1004,1.58338,Benin,1,0
1.75729,6.70959,362.47418,64,14,0,0.92287,1734,1,0.16667,3.81289,6.23731,8.461,0.05389,0.05389,3166,13972,32.66337,362648.2134,741819.2807,1.76863,Benin,2,0
1.77734,6.70959,141.92499,84,14,0,1.3904,1735,1,0.31667,3.77366,7.98391,10.47909,1.25123,1.25123,3166,13972,30.58876,364864.2737,741813.7094,1.21497,Benin,1,0
1.79739,6.70959,348.64752,72,14,0,1.14854,1733,1,0.36667,3.72645,9.92006,12.23086,0.88432,0.88432,3166,13972,28.53547,367080.3177,741808.2288,1.00739,Benin,1,0
1.80741,6.70959,474.10907,51,14,0,1.07536,1731,1,0.4,3.72461,10.92816,13.15003,1.92362,1.92362,3166,13972,27.5183,368188.3338,741805.5224,1.58446,Benin,2,0
1.81744,6.70959,326.33371,48,14,0,0.89711,1730,1,0.45,3.73662,11.95401,14.09643,2.96492,2.96492,3166,13972,26.50842,369296.3459,741802.8388,1.92796,Benin,1,0
1.82746,6.70959,542.22925,33,14,0,0.67892,1728,1,0.43333,3.74508,12.99341,15.06493,4.03223,4.03223,3166,13972,25.5067,370404.354,741800.1778,2.71657,Benin,1,0
1.83748,6.70959,586.42395,18,14,0,0.20638,1724,1,0.55,3.75922,14.04334,16.04791,5.11696,5.11522,3166,13972,24.51414,371512.3583,741797.5395,3.67407,Benin,1,0
1.84751,6.70959,290.02667,27,14,0,0.25181,1723,1,0.85,3.74662,15.1016,16.76503,5.85954,4.05797,3166,13972,23.53189,372620.3587,741794.9238,4.10239,Benin,1,0
1.89762,6.70959,243.96802,50,14,0,0.15469,1713,1,1.51667,3.78079,16.17166,19.89542,9.49591,1.17905,3166,13972,18.83142,378160.3043,741782.1855,1.66527,Benin,1,0
1.93772,6.70959,34.98012,24,14,0,0.28898,1708,1,1.65,3.76128,12.03498,23.06215,10.16129,0.34505,3166,13972,15.47659,382592.1948,741772.4028,3.1491,Benin,1,0
2.00788,6.70959,55.51854,6,14,0,0.20079,1712,1,0.96667,3.70528,5.93502,16.42308,5.02094,3.61042,3166,13972,11.51749,390347.8689,741756.1555,3.59809,Benin,1,0
2.07805,6.70959,428.10791,57,14,0,0.94975,1715,1,1.08333,3.83093,6.78076,8.83226,2.14286,2.14286,3166,13972,12.0878,398103.382,741741.0186,2.48039,Benin,1,0
2.15824,6.70959,242.31505,117,14,0,0.31321,1709,1,0.7,3.86179,14.3409,0.03948,0.01692,0.01692,3166,13972,17.5741,406966.6429,741725.0787,1.43234,Benin,1,0
2.17828,6.70959,210.89284,109,14,0,0.32832,1705,1,1.18333,3.82693,16.43617,2.18731,1.18289,1.18289,3166,13972,19.34142,409182.4296,741721.3203,2.41161,Benin,1,0
2.18831,6.70959,116.16914,106,14,0,0.28522,1704,1,1.46667,3.77967,17.49501,3.29109,1.06671,1.06671,3166,13972,20.25821,410290.3188,741719.4751,1.56403,Benin,1,0
2.19833,6.70959,76.80283,103,14,0,0.44965,1703,1,1.76667,3.63803,18.55963,4.3949,1.28416,1.28416,3166,13972,21.19329,411398.2054,741717.6525,1.23805,Benin,1,0
2.20835,6.70959,68.02233,100,14,0,1.30034,1702,1,1.85,3.83316,19.62908,5.49877,1.82008,1.82008,3166,13972,22.14433,412506.0893,741715.8526,1.75374,Benin,1,0
2.2284,6.70959,88.22506,98,14,0,0.57565,1702,1,0.96667,3.8362,21.77963,7.70656,3.72053,3.72053,3166,13972,24.08674,414721.8492,741712.3207,2.77199,Benin,1,0
2.24845,6.70959,163.28181,113,14,0,0.15469,1703,1,0.8,3.82277,23.94222,9.74011,2.20491,2.20491,4224,13960,25.68572,416937.599,741708.8795,2.23119,Benin,1,0
2.25847,6.70959,211.16109,109,14,0,0.28627,1703,1,0.8,3.82867,25.02706,10.74118,1.12144,1.12144,4224,13960,24.58553,418045.4701,741707.1928,1.20367,Benin,1,0
2.26849,6.70959,311.1478,104,14,0,0.38532,1701,1,0.81667,3.83715,26.11386,11.7466,0.17951,0.17951,4224,13960,23.4861,419153.3387,741705.5288,0.61301,Benin,2,0.337728918
2.27852,6.70959,390.36276,101,14,0,0.20346,1698,1,0.8,3.87141,27.2024,12.76818,0.75027,0.75027,4224,13960,22.38753,420261.205,741703.8875,1.06104,Benin,2,0
2.28854,6.70959,334.75589,93,14,0,0.29754,1697,1,0.78333,3.94545,28.29247,13.80313,0.30476,0.30476,4224,13960,21.28996,421369.0688,741702.2688,0.96377,Benin,1,0
2.31861,6.70959,110.31647,82,14,0,1.15927,1695,1,0.68333,3.86422,31.57028,16.94087,2.93879,2.93879,4224,13960,18.00505,424692.6463,741697.5486,1.23554,Benin,1,0
2.33866,6.70959,248.51247,37,14,0,0.43422,1692,1,0.61667,3.49241,33.7606,18.38155,5.12234,3.54473,4224,13960,15.82431,426908.3534,741694.515,1.37112,Benin,1,0
2.34868,6.70959,384.61374,32,14,0,0.88042,1691,1,0.58333,3.76281,33.4283,19.15748,6.22163,2.54505,4224,13960,14.73793,428016.2036,741693.0322,1.67735,Benin,1,0
2.35871,6.70959,247.17003,58,14,0,0.99207,1691,1,0.55,3.83745,32.32534,19.96479,6.4485,1.61432,4224,13960,13.65506,429124.0516,741691.5721,2.49067,Benin,1,0
2.37875,6.70959,128.55838,23,14,0,1.35887,1690,1,0.5,3.6157,30.12058,21.65933,6.77828,0.24641,4224,13960,11.50379,431339.7413,741688.7198,4.09696,Benin,1,0
2.3988,6.70959,623.29529,5,14,0,0.03944,1690,1,0.73333,3.63744,27.91767,22.23926,7.55812,2.28587,4224,13960,9.38289,433555.4229,741685.958,5.55464,Benin,2,0
2.41885,6.70959,469.70743,4,14,0,0.0589,1690,1,1.1,3.63946,25.71706,21.42666,7.47125,3.76321,4224,13960,7.31878,435771.0964,741683.2869,3.75551,Benin,1,0
2.42887,6.70959,162.76338,3,14,0,0.03094,1692,1,1.21667,3.64835,24.61782,20.44307,6.36477,3.07366,4224,13960,6.32549,436878.9303,741681.9853,3.06813,Benin,1,0
2.43889,6.70959,60.78077,4,14,0,0.03459,1694,1,1.45,3.6471,23.51942,19.47288,5.25901,2.6813,4224,13960,5.37729,437986.7623,741680.7064,2.67945,Benin,1,0
2.45894,6.70959,55.95067,2,14,0,0.0902,1698,1,0.96667,3.59115,21.32565,17.58156,3.05288,3.05288,4224,13960,3.75375,440202.4207,741678.2164,1.33839,Benin,1,0
2.46896,6.70959,290.39499,0,14,5,0.06918,1701,1,0.45,3.49289,20.23062,16.666,1.95856,1.95856,4224,13960,3.21909,441310.2472,741677.0054,0.34456,Benin,1,0.102002345
2.47899,6.70959,989.79407,43,14,6,1.96867,1706,1,0.41667,3.74099,19.1371,15.77519,0.89665,0.89665,4224,13960,3.01508,442418.0719,741675.817,0.57604,Benin,2,0.446699768
2.48901,6.70959,653.72894,69,14,6,1.23657,1707,1,0.4,3.73532,18.04537,14.91237,0.13918,0.13918,4224,13960,3.20547,443525.895,741674.6513,0.65544,Benin,2,0.528285086
2.49904,6.70959,219.98506,78,14,0,0.43996,1708,1,0.4,3.73438,16.95578,14.05806,0.99134,0.99134,4224,13960,3.73035,444633.7163,741673.5083,1.65869,Benin,1,0
2.50906,6.70959,71.89993,81,14,0,0.15352,1708,1,0.41667,3.74482,15.86876,13.20368,1.79319,1.79319,4224,13960,4.4735,445741.5359,741672.3879,2.7437,Benin,1,0
2.51908,6.70959,24.22747,82,14,0,0.18627,1708,1,0.46667,3.71204,14.78489,12.34931,2.7314,2.7314,4224,13960,5.34463,446849.354,741671.2901,3.51608,Benin,1,0
2.54915,6.70959,45.97227,84,14,0,0.16407,1705,1,0.35,3.49287,11.56097,9.79673,5.70698,4.40921,4224,13960,8.30425,450172.7987,741668.1327,2.93249,Benin,1,0
2.55918,6.70959,40.76265,88,14,0,0.64234,1704,1,0.3,3.57953,10.50028,9.00673,6.16606,5.19654,4224,13960,9.34549,451280.6105,741667.1255,3.39203,Benin,1,0
2.5692,6.70959,30.21337,87,14,0,0.23074,1705,1,0.25,3.62216,9.45051,8.28994,5.06325,5.06325,4224,13960,10.40057,452388.421,741666.141,3.6442,Benin,1,0
2.58925,6.70959,70.56093,89,14,0,0.08818,1704,1,0.16667,3.42421,7.40223,7.16217,2.8702,2.8702,4224,13960,12.53826,454604.0375,741664.2398,1.69689,Benin,1,0
2.61932,6.70959,2080.86987,87,14,0,0.46405,1697,1,0.1,3.53089,4.62985,6.60163,0.67389,0.67389,4224,13960,15.78554,457927.4522,741661.558,1.2886,Benin,1,0.114922606
2.64939,6.70959,509.31317,77,14,0,1.17728,1691,1,0.05,3.63442,3.05395,7.6142,0.11497,0.11497,4224,13960,19.05949,461250.8556,741659.0799,0.59423,Benin,2,0
2.67946,6.70959,135.49391,30,14,0,0.78031,1686,1,0.18333,3.73428,2.24201,9.72008,2.24387,2.24387,4224,13960,22.34839,464574.2486,741656.8057,2.17874,Benin,1,0
2.68948,6.70959,109.07417,67,14,0,1.17387,1686,1,0.06667,3.55569,2.91646,10.56225,2.50406,2.50406,4224,13960,23.44693,465682.044,741656.0929,2.47235,Benin,1,0
2.69951,6.70959,70.77222,57,14,5,1.10465,1686,1,0.06667,3.68402,3.80014,11.44984,2.76995,2.76995,4224,13960,24.54633,466789.8385,741655.4028,1.78819,Benin,1,0
2.76967,6.70959,125.37428,70,14,0,0.33392,1679,1,0.21667,3.50486,11.16972,18.34799,5.67025,5.67025,4224,13960,32.25901,474544.3736,741651.2058,2.79121,Benin,1,0
1.59693,6.7177,146.63452,18,14,0,0.10319,1748,1,1.36667,3.62373,14.22828,7.54902,9.20621,8.50188,3166,13972,49.50717,344923.4999,742764.088,6.30103,Benin,1,0
1.61698,6.7177,145.51871,25,14,0,0.10084,1748,1,0.66667,3.6392,12.19355,5.35982,7.1174,6.64577,3166,13972,47.3409,347139.6855,742757.7837,4.69296,Benin,1,0
1.62701,6.7177,169.43648,24,14,0,0.09905,1748,1,0.5,3.63879,11.2021,4.26511,6.01689,5.7805,3166,13972,46.25953,348247.7713,742754.6656,4.10719,Benin,1,0
1.63703,6.7177,123.32542,20,14,0,0.04892,1748,1,0.41667,3.62085,10.23463,3.1704,4.91659,4.91659,3166,13972,45.17947,349355.8527,742751.5702,3.46456,Benin,1,0
1.64705,6.7177,118.7986,20,14,0,0.06653,1747,1,0.36667,3.61835,9.29866,2.07569,3.81594,3.81594,3166,13972,44.10079,350463.9295,742748.4975,2.36524,Benin,1,0
1.65708,6.7177,99.05679,20,14,0,0.10377,1746,1,0.46667,3.61364,8.40469,0.98102,2.71615,2.71615,3166,13972,43.02362,351572.0018,742745.4475,1.28131,Benin,1,0
1.67712,6.7177,476.99036,21,14,0,0.06918,1745,1,0.25,3.66721,6.80852,1.08323,0.59821,0.59821,3166,13972,40.87422,353788.1331,742739.4156,0.08428,Benin,2,0
1.68715,6.7177,507.57019,20,14,0,0.10084,1743,1,0.23333,3.71308,6.15624,2.05875,0.37216,0.37216,3166,13972,39.80227,354896.1922,742736.4337,1.19249,Benin,2,0
1.69717,6.7177,170.77249,20,14,0,0.13351,1741,1,0.28333,3.71732,5.64793,3.03449,1.41974,1.41974,3166,13972,38.73236,356004.2469,742733.4745,2.3007,Benin,1,0
1.71722,6.7177,276.14645,36,14,0,1.08317,1738,1,0.75,3.85283,5.22191,4.98515,3.62327,3.62327,3166,13972,36.59935,358220.3434,742727.6243,2.38829,Benin,1,0
1.73726,6.7177,326.55911,78,14,0,0.65643,1736,1,0.7,3.72417,5.69769,6.93624,2.17779,2.17779,3166,13972,34.47684,360436.423,742721.8648,1.54199,Benin,1,0
1.74729,6.7177,322.7897,73,14,0,0.44631,1736,1,0.4,3.6447,6.22464,7.91169,1.34893,1.34893,3166,13972,33.42015,361544.4564,742719.0191,1.2309,Benin,2,0
1.75731,6.7177,311.70508,74,14,0,0.37668,1736,1,0.33333,3.82206,6.89095,8.88724,0.40787,0.40787,3166,13972,32.3669,362652.4858,742716.1961,0.94216,Benin,2,0
1.76734,6.7177,356.56564,64,14,0,0.72715,1736,1,0.18333,3.85642,7.66033,9.86284,0.52523,0.52523,3166,13972,31.31743,363760.511,742713.3958,0.35126,Benin,1,0
1.77736,6.7177,490.87616,92,14,0,1.29416,1736,1,0.2,3.78651,8.50486,10.84584,0.55879,0.55879,3166,13972,30.27215,364868.5321,742710.6181,0.67038,Benin,1,0
1.78738,6.7177,503.84335,92,14,0,0.81671,1736,1,0.3,3.78088,9.40432,11.85044,0.19578,0.19578,3166,13972,29.23149,365976.5492,742707.8632,0.98299,Benin,1,0
1.79741,6.7177,611.0462,79,14,0,0.95759,1734,1,0.35,3.80452,10.34438,12.77289,0.60183,0.60183,3166,13972,28.19597,367084.5622,742705.131,1.31061,Benin,2,0
1.80743,6.7177,377.52219,68,14,0,0.99766,1732,1,0.38333,3.7559,11.31494,13.65579,1.70947,1.70947,3166,13972,27.16619,368192.5713,742702.4215,0.6874,Benin,1,0
1.81745,6.7177,171.04404,51,14,0,0.9507,1731,1,0.43333,3.73372,12.30877,14.56953,2.81756,2.81756,3166,13972,26.14281,369300.5764,742699.7347,1.29753,Benin,1,0
1.82748,6.7177,215.89606,38,14,0,0.64716,1729,1,0.53333,3.74081,13.32068,15.50865,3.92572,3.92572,3166,13972,25.12661,370408.5776,742697.0705,2.3132,Benin,1,0
1.94776,6.7177,28.74951,33,14,0,0.0902,1708,1,1.65,3.74864,11.46976,23.1123,10.79761,1.49019,3166,13972,14.06075,383704.2984,742666.8709,2.60821,Benin,1,0
1.99788,6.7177,67.7285,11,14,0,0.32465,1711,1,0.96667,3.7468,7.29955,17.69019,6.44135,4.67481,3166,13972,11.01784,389244.0307,742655.2521,4.3127,Benin,1,0
2.0079,6.7177,42.10986,10,14,0,0.11781,1712,1,0.91667,3.70301,6.7081,16.60574,5.57565,3.57943,3166,13972,10.65354,390351.967,742652.9964,3.23824,Benin,1,0
2.03797,6.7177,65.92376,14,14,0,1.36978,1714,1,1.06667,3.90933,5.90624,13.34475,3.61338,0.36809,3166,13972,10.22487,393675.7565,742646.3654,0.94029,Benin,1,0
2.08809,6.7177,105.39884,43,14,0,0.63701,1715,1,0.91667,3.86944,8.19491,7.82499,0.91834,0.91834,3166,13972,11.77912,399215.3424,742635.7675,1.30201,Benin,1,0
2.09812,6.7177,114.13657,63,14,0,1.04106,1715,1,0.88333,3.85907,8.99893,6.72103,0.08083,0.08083,3166,13972,12.3675,400323.2503,742633.7159,1.68509,Benin,1,0
2.10814,6.7177,64.58264,96,14,0,1.23754,1716,1,0.83333,3.86991,9.86212,5.61707,0.12589,0.12589,3166,13972,13.02376,401431.1553,742631.6871,2.53773,Benin,1,0
2.11816,6.7177,145.38344,105,14,0,0.82036,1716,1,0.78333,3.87131,10.77027,4.51312,0.51713,0.51713,3166,13972,13.73818,402539.0573,742629.6809,2.65123,Benin,1,0
2.12819,6.7177,234.36456,109,14,0,0.66799,1714,1,0.76667,3.7984,11.71292,3.40917,0.86123,0.86123,3166,13972,14.50215,403646.9565,742627.6974,2.1082,Benin,1,0
2.15826,6.7177,180.7579,123,14,0,0.15661,1711,1,0.71667,3.85712,14.68038,0.0975,0.04434,0.04434,3166,13972,17.02269,406970.6366,742621.8831,0.53811,Benin,1,0
2.16828,6.7177,238.39006,123,14,0,0.1698,1710,1,0.73333,3.83882,15.70138,1.00665,0.71409,0.71409,3166,13972,17.92122,408078.5243,742619.9903,1.29199,Benin,1,0
2.1783,6.7177,211.2271,113,14,0,0.35426,1708,1,1.16667,3.79041,16.7335,2.11059,0.33786,0.33786,3166,13972,18.84208,409186.4093,742618.1203,2.09849,Benin,1,0.597845256
2.18833,6.7177,285.87534,107,14,0,0.28898,1707,1,1.36667,3.79559,17.77479,3.21452,0.21182,0.21182,3166,13972,19.78216,410294.2916,742616.2729,1.01957,Benin,1,0.319739789
2.19835,6.7177,361.06006,112,14,0,0.32832,1706,1,1.48333,3.70814,18.82373,4.31846,0.43753,0.43753,3166,13972,20.73883,411402.1712,742614.4482,0.36282,Benin,1,0.227726638
2.20838,6.7177,166.50523,107,14,0,1.019,1705,1,1.78333,3.86829,19.87911,5.35332,1.33405,1.33405,3166,13972,21.70992,412510.0481,742612.6462,1.29616,Benin,1,0
2.2184,6.7177,89.36633,81,14,0,0.76756,1704,1,1.58333,3.8272,20.93996,6.35432,2.41287,2.41287,3166,13972,22.69357,413617.9225,742610.8668,1.94574,Benin,1,0
2.22842,6.7177,72.73828,109,14,0,0.43545,1704,1,1,3.85192,22.00548,7.35537,3.51005,3.51005,3166,13972,23.6882,414725.7942,742609.1102,1.89399,Benin,1,0
2.23845,6.7177,84.45068,113,14,0,0.17637,1704,1,0.83333,3.8738,23.07503,8.35645,3.50476,3.50476,3166,13972,24.6925,415833.6633,742607.3762,2.41757,Benin,1,0
2.24847,6.7177,78.10788,111,14,0,0.14877,1704,1,0.83333,3.86054,24.14808,9.35932,2.49125,2.49125,4224,13960,25.59317,416941.53,742605.6649,2.62003,Benin,1,0
2.25849,6.7177,90.91062,108,14,0,0.19102,1704,1,0.83333,3.85074,25.22417,10.3795,1.59565,1.59565,4224,13960,24.48895,418049.3941,742603.9763,1.60737,Benin,1,0
2.26852,6.7177,203.89224,108,14,0,0.36768,1702,1,0.85,3.88173,26.30293,11.4161,0.67351,0.67351,4224,13960,23.38511,419157.2558,742602.3103,0.50698,Benin,1,0
2.27854,6.7177,437.46564,93,14,0,0.90189,1699,1,0.83333,3.86058,27.38405,12.46503,0.25771,0.25771,4224,13960,22.28169,420265.1151,742600.6671,0.62184,Benin,2,0.244146526
2.28856,6.7177,683.64276,89,14,0,1.23817,1697,1,0.78333,3.89449,28.46726,13.5234,0.33925,0.33925,4224,13960,21.17878,421372.972,742599.0465,0.47084,Benin,2,0.501912415
2.29859,6.7177,559.42365,85,14,0,1.41291,1697,1,0.76667,3.88526,29.55233,14.58918,0.61503,0.61503,4224,13960,20.07645,422480.8265,742597.4486,1.57695,Benin,2,0
2.31864,6.7177,206.94073,55,14,0,1.04998,1695,1,0.73333,3.61364,31.72728,16.24255,2.81271,2.81271,4224,13960,17.87396,424696.5287,742594.3208,0.79425,Benin,1,0
2.32866,6.7177,116.51458,41,14,0,0.54315,1694,1,0.66667,3.46023,32.81684,16.97181,3.91207,3.91207,4224,13960,16.77408,425804.3763,742592.7909,0.31913,Benin,1,0
2.33868,6.7177,115.35611,58,14,0,1.1543,1693,1,0.65,3.60719,33.90761,17.74035,5.01484,3.95863,4224,13960,15.67538,426912.2217,742591.2838,1.42447,Benin,1,0
2.34871,6.7177,99.10635,70,14,0,1.10849,1693,1,0.61667,3.86835,33.35168,18.54329,6.11958,3.03007,4224,13960,14.57812,428020.065,742589.7992,2.46411,Benin,1,0
2.41887,6.7177,157.43846,3,14,0,0.01094,1690,1,1.28333,3.63692,25.61827,20.80398,7.47598,4.34609,4224,13960,6.99446,435774.9092,742580.0426,4.43077,Benin,1,0
2.4289,6.7177,141.78416,2,14,0,0.03459,1692,1,1.28333,3.65261,24.51473,20.59754,6.3708,3.87056,4224,13960,5.94777,436882.7361,742578.7395,3.86619,Benin,1,0
2.44894,6.7177,122.22665,4,14,0,0.06378,1695,1,1.25,3.61474,22.30903,18.99845,4.16531,3.5964,4224,13960,3.95618,439098.3843,742576.2013,2.53271,Benin,1,0
2.45897,6.7177,114.20129,1,14,0,0.09409,1697,1,0.9,3.59499,21.20702,18.08688,3.06849,3.06849,4224,13960,3.07789,440206.2056,742574.9663,1.426,Benin,1,0
2.46899,6.7177,331.14694,0,13,6,0.05577,1699,1,0.53333,3.59565,20.10569,17.19842,1.9837,1.9837,4224,13960,2.39825,441314.0251,742573.7539,0.3296,Benin,1,0.23465611
2.47901,6.7177,1302.99622,33,14,6,1.97149,1704,1,0.43333,3.68022,19.00515,16.33592,0.90518,0.90518,4224,13960,2.11801,442421.8429,742572.5642,0.58586,Benin,2,0.749324918
2.48904,6.7177,1034.7406,66,14,6,1.34517,1706,1,0.41667,3.74112,17.90556,15.4816,0.17509,0.17509,4224,13960,2.38255,443529.659,742571.3971,1.3379,Benin,2,0.400550246
2.51911,6.7177,15.44337,81,14,0,0.30034,1706,1,0.5,3.72952,14.61459,12.91854,3.21887,2.1817,4224,13960,4.89748,446853.0972,742568.032,4.04543,Benin,1,0
2.53916,6.7177,71.11863,81,14,0,1.3717,1704,1,0.41667,3.70318,12.43055,11.2184,5.0888,3.00749,4224,13960,6.96219,449068.7146,742565.902,3.74636,Benin,1,0
2.54918,6.7177,98.78142,77,14,0,1.33087,1703,1,0.36667,3.60699,11.34324,10.41863,6.05518,3.77471,4224,13960,8.02495,450176.521,742564.871,3.80677,Benin,1,0
2.5592,6.7177,56.47155,58,14,0,0.74382,1702,1,0.33333,3.55111,10.26039,9.67985,6.14808,4.35793,4224,13960,9.09856,451284.3259,742563.8627,4.17185,Benin,1,0
2.56923,6.7177,50.93123,93,14,0,0.63116,1704,1,0.26667,3.57886,9.18359,9.01709,5.04199,4.70364,4224,13960,10.17958,452392.1294,742562.877,3.46159,Benin,1,0
2.58927,6.7177,41.70105,83,14,0,0.1698,1703,1,0.2,3.38277,7.05921,7.99341,2.83483,2.83483,4224,13960,12.35607,454607.732,742560.9737,1.26289,Benin,1,0
2.5993,6.7177,190.77705,87,14,0,0.0589,1702,1,0.3,3.49455,6.02194,7.67287,1.74011,1.74011,4224,13960,13.4492,455715.5313,742560.0561,0.29234,Benin,1,0
2.60932,6.7177,1218.54749,85,14,0,0.20169,1700,1,0.15,3.54239,5.0151,7.50385,0.68995,0.68995,4224,13960,14.54462,456823.3292,742559.1611,0.05188,Benin,2,0.319499046
2.61934,6.7177,2999.89136,74,14,6,0.40603,1696,1,0.06667,3.61588,4.06139,7.49662,0.18998,0.18998,4224,13960,15.64183,457931.1259,742558.2889,1.07689,Benin,2,0.108141601
2.63939,6.7177,1171.44629,44,14,6,0.27169,1692,1,0.01667,3.59634,2.55945,7.95941,0.28753,0.28753,4224,13960,17.84033,460146.7155,742556.6123,0.50916,Benin,2,0
2.64942,6.7177,1254.06494,45,14,6,0.24798,1691,1,0.01667,3.54861,2.29411,8.40319,0.16249,0.16249,4224,13960,18.94114,461254.5084,742555.808,0.78357,Benin,2,0
2.65944,6.7177,962.73639,39,14,6,0.07963,1689,1,0.01667,3.49818,1.62739,8.96279,0.72097,0.72097,4224,13960,20.04277,462362.3002,742555.0264,0.66109,Benin,1,0
2.69953,6.7177,59.39499,68,14,0,1.09568,1686,1,0.21667,3.59951,3.41751,11.9904,1.93346,1.93346,4224,13960,24.45521,466793.4565,742552.1268,1.04617,Benin,1,0
2.70956,6.7177,64.45035,46,14,0,0.44965,1685,1,0.28333,3.70071,4.48081,12.8752,2.608,2.608,4224,13960,25.55942,467901.243,742551.4585,0.80165,Benin,1,0
2.71958,6.7177,50.0689,61,14,0,0.77439,1685,1,0.11667,3.67711,5.56168,13.79233,3.51017,3.51017,4224,13960,26.66396,469009.0285,742550.813,0.10821,Benin,1,0
2.75968,6.7177,271.28058,79,14,0,0.27367,1684,1,0.31667,3.4878,9.94549,17.68122,5.51629,5.51629,4224,13960,31.08473,473440.1617,742548.4574,2.28295,Benin,1,0
2.7697,6.7177,243.76395,67,14,0,0.37413,1680,1,0.23333,3.37488,11.04756,18.69134,6.25927,6.25927,4224,13960,32.19043,474547.943,742547.9252,1.89652,Benin,1,0
2.77972,6.7177,355.38824,57,14,0,0.22012,1677,1,0.26667,3.65334,12.15074,19.71202,7.09816,7.09816,4224,13960,33.29631,475655.7234,742547.4157,2.10664,Benin,1,0
1.59695,6.72581,93.52221,22,14,0,0.19719,1750,1,1.15,3.6006,14.57964,7.46334,8.76122,8.60883,3166,13972,49.32761,344927.8892,743661.066,6.86564,Benin,1,0
1.60697,6.72581,76.02659,22,14,0,0.13216,1750,1,0.63333,3.62294,13.58165,6.35588,7.79111,7.68813,3166,13972,48.23992,346035.9773,743657.8987,6.08879,Benin,1,0
1.62702,6.72581,100.96537,22,14,0,0.07734,1750,1,0.53333,3.64985,11.64567,4.14216,5.99618,5.98978,3166,13972,46.06747,348252.1397,743651.6324,4.58333,Benin,1,0
1.66712,6.72581,382.19376,19,14,0,0.07337,1747,1,0.45,3.61364,8.21102,0.25611,1.85737,1.85737,3166,13972,41.73638,352684.4101,743639.3725,0.54849,Benin,2,0.256436139
1.67714,6.72581,503.3779,21,14,0,0.13705,1746,1,0.28333,3.63126,7.51744,1.35004,0.75347,0.75347,3166,13972,40.65702,353792.4665,743636.3644,0.90205,Benin,2,0
1.68716,6.72581,367.67236,17,14,0,0.19719,1745,1,0.26667,3.80403,6.9325,2.44469,0.35092,0.35092,3166,13972,39.57925,354900.5186,743633.379,1.49427,Benin,1,0
1.69719,6.72581,124.02564,15,14,0,0.12229,1743,1,0.51667,3.77652,6.48565,3.46155,1.45424,1.45424,3166,13972,38.5032,356008.5664,743630.4163,2.4715,Benin,1,0
1.72726,6.72581,299.63666,40,14,0,0.91014,1738,1,0.98333,3.63666,6.2302,6.38805,3.59774,3.59774,3166,13972,35.28697,359332.6838,743621.6645,2.51107,Benin,2,0
1.73728,6.72581,357.7316,46,14,0,0.95208,1737,1,0.83333,3.7732,6.53036,7.36359,2.7552,2.7552,3166,13972,34.21948,360440.7145,743618.7928,1.94342,Benin,2,0
1.74731,6.72581,504.79312,63,14,0,0.84585,1737,1,0.65,3.78487,6.99517,8.33921,1.82391,1.82391,3166,13972,33.15466,361548.741,743615.9437,0.83522,Benin,2,0
1.75733,6.72581,408.59952,75,14,0,0.59798,1737,1,0.35,3.69697,7.59446,9.31463,0.89253,0.89253,3166,13972,32.09277,362656.7633,743613.1174,0.27306,Benin,1,0.136026502
1.76735,6.72581,959.59393,71,14,5,0.50893,1737,1,0.2,3.80073,8.29914,10.29015,0.10518,0.10518,3166,13972,31.03412,363764.7815,743610.3137,0.33191,Benin,2,0.261747271
1.77738,6.72581,1842.99097,93,14,5,1.01335,1737,1,0.2,3.79801,9.08472,11.26574,0.31899,0.31899,3166,13972,29.97904,364872.7957,743607.5329,0.63936,Benin,2,0.189354137
1.7874,6.72581,1558.47156,97,14,0,0.61756,1737,1,0.4,3.78761,9.93202,12.24205,0.64178,0.64178,3166,13972,28.92792,365980.8057,743604.7747,1.64194,Benin,2,0
1.79743,6.72581,617.24841,87,14,0,0.7747,1735,1,0.36667,3.80528,10.82656,13.23363,1.05381,1.05381,3166,13972,27.88122,367088.8118,743602.0393,1.13342,Benin,1,0
